semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
NI::NI_LONG_11022::2026-07-14 10:15:00::2026-07-14 10:30:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,1,-1,False,0.5634287759956832,1.616795618074569,1,2026-07-14 11:00:00,True,2,2026-07-14 11:00:00,129490.0,tp_executed,0.710410195820644,0.5634287759956832,-0.14698141982496082,129650.0,129850.0,43.0,True,True,False
NI::NI_LONG_11022::2026-07-14 11:00:00::2026-07-14 11:00:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,2,-1,False,0.22030008026139308,1.003589254524124,2,2026-07-14 13:45:00,True,3,2026-07-14 13:45:00,129580.0,tp_executed,0.14686672017426206,0.22030008026139308,0.07343336008713103,129650.0,129850.0,43.0,False,False,False
NI::NI_LONG_11022::2026-07-14 11:15:00::2026-07-14 11:15:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,1,-1,False,0.6620226994741146,1.4466421951471393,1,2026-07-14 13:45:00,True,2,2026-07-14 13:45:00,129580.0,tp_executed,0.5884646217547685,0.6620226994741146,0.07355807771934608,129650.0,129850.0,43.0,True,True,False
NI::NI_LONG_11022::2026-07-14 14:30:00::2026-07-14 14:30:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,0,-1,False,0.07418987967753787,0.2967595187101515,0,2026-07-14 14:45:00,True,1,2026-07-14 14:45:00,129590.0,tp_executed,-0.024729959892512622,0.07418987967753787,0.09891983957005049,129650.0,129850.0,46.0,True,True,False
NI::NI_LONG_11022::2026-07-14 21:30:00::2026-07-14 21:30:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,0,-1,False,0.39687608376010064,0.6201188808751572,0,2026-07-14 21:45:00,True,1,2026-07-14 21:45:00,129610.0,tp_executed,-3.2990324462558367,0.39687608376010064,3.695908530015937,129650.0,129850.0,46.0,False,False,False
NI::NI_LONG_11022::2026-07-15 14:00:00::2026-07-15 14:00:00,NI,NI::NI_LONG_11022,A9,SHORT,td1,0,1,-1,False,1.4478223203990677,2.6112509707197473,1,2026-07-15 14:30:00,True,2,2026-07-15 14:30:00,128150.0,tp_executed,1.5253842304204464,1.4478223203990677,-0.07756191002137869,127490.0,127700.0,102.0,True,True,False
NI::NI_LONG_11022::2026-07-15 22:15:00::2026-07-15 22:15:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,0,14,False,0.3571778678337539,0.3571778678337539,0,2026-07-15 22:30:00,True,1,2026-07-15 22:30:00,129650.0,tp_executed,8.75085776192697,0.3571778678337539,-8.393679894093216,129520.0,129650.0,62.0,False,False,False
NI::NI_LONG_11022::2026-07-15 23:15:00::2026-07-15 23:15:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,9,10,False,0.540808142536826,0.7210775233824347,9,2026-07-16 09:45:00,True,10,2026-07-16 09:45:00,129490.0,tp_executed,9.45126611004834,0.5665609112290558,-8.884705198819285,129520.0,129650.0,67.0,False,False,False
NI::NI_LONG_11022::2026-07-15 23:30:00::2026-07-15 23:30:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,8,9,False,1.1082010835657352,1.288605911122948,8,2026-07-16 09:45:00,True,9,2026-07-16 09:45:00,129490.0,tp_executed,10.025353988536535,1.133973201788194,-8.891380786748341,129520.0,129650.0,67.0,False,False,False
NI::NI_LONG_11022::2026-07-15 23:45:00::2026-07-15 23:45:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,7,8,False,0.8787206710121486,1.0596337503381792,7,2026-07-16 09:45:00,True,8,2026-07-16 09:45:00,129490.0,tp_executed,9.820995734841661,0.904565396630153,-8.916430338211509,129520.0,129650.0,67.0,False,False,False
NI::NI_LONG_11022::2026-07-16 00:00:00::2026-07-16 00:00:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,6,7,False,0.3624675120379933,0.5437012680569899,6,2026-07-16 09:45:00,True,7,2026-07-16 09:45:00,129490.0,tp_executed,9.320593166691257,0.3883580486121357,-8.932235118079122,129520.0,129650.0,67.0,False,False,False
NI::NI_LONG_11022::2026-07-16 01:00:00::2026-07-16 09:00:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,3,5,False,1.7006736573229233,1.9884799685621874,3,2026-07-16 10:00:00,True,4,2026-07-16 10:00:00,129750.0,tp_executed,10.099385103486899,1.7530020775482442,-8.346383025938655,129650.0,129850.0,75.0,False,False,False
NI::NI_LONG_11022::2026-07-16 09:15:00::2026-07-16 09:15:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,2,4,False,1.4129080379461991,1.7007226382685732,2,2026-07-16 10:00:00,True,3,2026-07-16 10:00:00,129750.0,tp_executed,9.811861374626384,1.4652379652775398,-8.346623409348844,129650.0,129850.0,75.0,False,False,False
NI::NI_LONG_11022::2026-07-16 09:30:00::2026-07-16 09:30:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,1,3,False,2.2211797093950567,2.50862649531677,1,2026-07-16 10:00:00,True,2,2026-07-16 10:00:00,129750.0,tp_executed,10.609399553110505,2.2734427613808226,-8.335956791729682,129650.0,129850.0,75.0,False,False,False
NI::NI_LONG_11022::2026-07-16 09:45:00::2026-07-16 09:45:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,0,2,False,0.6247297245000308,0.911064181562545,0,2026-07-16 10:00:00,True,1,2026-07-16 10:00:00,129750.0,tp_executed,8.980489789687944,0.6767905348750334,-8.30369925481291,129650.0,129850.0,75.0,False,False,False
NI::NI_LONG_11022::2026-07-16 10:00:00::2026-07-16 10:00:00,NI,NI::NI_LONG_11022,A9,LONG,td1,1,0,1,False,0.052056857749248606,0.6507107218656075,0,2026-07-16 10:15:00,True,1,2026-07-16 10:30:00,129770.0,tp_executed,8.303068811005152,0.052056857749248606,-8.251011953255905,129650.0,129850.0,75.0,False,False,False
NI::NI_LONG_11447::2026-07-22 13:45:00::2026-07-22 13:45:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,0,3,False,0.3018239619542049,0.7797119017150295,0,2026-07-22 14:00:00,True,1,2026-07-22 14:00:00,131150.0,tp_executed,1.1569918541577855,0.326975958783722,-0.8300158953740635,131160.0,131160.0,21.0,True,False,False
NI::NI_LONG_11447::2026-07-23 11:15:00::2026-07-23 11:15:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,1,5,False,0.4579824943601322,0.8905215168113683,1,2026-07-23 13:45:00,True,2,2026-07-23 13:45:00,132600.0,tp_executed,1.8573734493494252,0.432539022451236,-1.4248344268981892,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11447::2026-07-23 22:15:00::2026-07-23 22:15:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,19,20,False,0.5264688314879551,1.0780076073324796,19,2026-07-24 11:30:00,True,20,2026-07-24 13:30:00,132790.0,tp_executed,3.2841627107105773,0.9777278299062024,-2.3064348808043746,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11447::2026-07-23 23:30:00::2026-07-23 23:30:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,14,15,False,1.3334204625091715,1.8869157488337331,14,2026-07-24 11:30:00,True,15,2026-07-24 13:30:00,132790.0,tp_executed,4.10089689413198,1.7862802422292674,-2.3146166519027123,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11447::2026-07-24 10:00:00::2026-07-24 10:00:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,4,5,False,1.353984625850858,1.9160159799776295,4,2026-07-24 11:30:00,True,5,2026-07-24 13:30:00,132790.0,tp_executed,4.164141396484714,1.8138284610454891,-2.3503129354392254,132770.0,132770.0,23.0,False,False,False
NI::NI_LONG_11447::2026-07-24 11:00:00::2026-07-24 11:00:00,NI,NI::NI_LONG_11447,A9,LONG,td1,1,1,2,False,0.9982817384907579,1.5614150268701597,1,2026-07-24 11:30:00,True,2,2026-07-24 13:30:00,132790.0,tp_executed,3.8139481803877673,1.459027156255723,-2.354921024132044,132770.0,132770.0,23.0,False,False,False
NI::NI_LONG_11571::2026-07-29 09:45:00::2026-07-29 09:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,1,2,False,0.45412226838836905,0.8830155218662732,1,2026-07-29 10:15:00,True,2,2026-07-29 10:30:00,131250.0,tp_executed,1.6903439990011515,0.6559543876720887,-1.034389611329063,131160.0,131220.0,46.0,False,False,False
NI::NI_LONG_11571::2026-07-29 10:00:00::2026-07-29 10:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,1,False,0.25243780562941337,0.6815820751994162,0,2026-07-29 10:15:00,True,1,2026-07-29 10:30:00,131250.0,tp_executed,1.489383053213539,0.4543880501329441,-1.034995003080595,131160.0,131220.0,46.0,False,False,False
NI::NI_LONG_11571::2026-07-29 10:45:00::2026-07-29 10:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,3,-1,False,0.17677718082908622,0.8586320211698474,3,2026-07-29 13:45:00,True,4,2026-07-29 13:45:00,131470.0,tp_executed,0.5808393084384262,0.10101553190233499,-0.47982377653609126,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 11:00:00::2026-07-29 11:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,2,-1,False,0.30322263781917,0.9854735729123026,2,2026-07-29 13:45:00,True,3,2026-07-29 13:45:00,131470.0,tp_executed,0.7075194882447301,0.22741697836437752,-0.4801025098803526,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 11:15:00::2026-07-29 11:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,1,-1,False,0.3545021128062194,1.0381847589324997,1,2026-07-29 13:45:00,True,2,2026-07-29 13:45:00,131470.0,tp_executed,0.7596473845847559,0.27853737434774384,-0.48111001023701205,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 13:45:00::2026-07-29 13:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,1,-1,False,0.4803760146513536,0.6067907553490782,1,2026-07-29 14:15:00,True,2,2026-07-29 14:15:00,131670.0,tp_executed,0.4803760146513536,0.5056589627908985,0.025282948139544903,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 14:00:00::2026-07-29 14:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,-1,False,0.5830964737667734,0.7098565767595503,0,2026-07-29 14:15:00,True,1,2026-07-29 14:15:00,131670.0,tp_executed,0.5830964737667734,0.6084484943653288,0.025352020598555347,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 21:30:00::2026-07-29 21:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,7,15,False,1.269536120857035,1.3203175656913164,7,2026-07-29 23:30:00,True,8,2026-07-29 23:30:00,131770.0,tp_executed,0.0253907224171407,1.269536120857035,1.2441453984398942,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 21:45:00::2026-07-29 21:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,6,14,False,1.1196629053776457,1.1705566738039024,6,2026-07-29 23:30:00,True,7,2026-07-29 23:30:00,131770.0,tp_executed,-0.12723442106564156,1.1196629053776457,1.2468973264432872,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 22:00:00::2026-07-29 22:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,5,13,False,1.3237933909519333,1.3747085213731614,5,2026-07-29 23:30:00,True,6,2026-07-29 23:30:00,131770.0,tp_executed,0.0763726956318423,1.3237933909519333,1.247420695320091,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 22:15:00::2026-07-29 22:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,4,12,False,1.529845410884452,1.5808402579139338,4,2026-07-29 23:30:00,True,5,2026-07-29 23:30:00,131770.0,tp_executed,0.2804716586621495,1.529845410884452,1.2493737522223025,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 22:30:00::2026-07-29 22:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,3,11,False,1.275720088364386,1.3267488918989614,3,2026-07-29 23:30:00,True,4,2026-07-29 23:30:00,131770.0,tp_executed,0.025514401767287722,1.275720088364386,1.2502056865970983,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 22:45:00::2026-07-29 22:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,2,10,False,1.5082731475603772,1.5594010508675087,2,2026-07-29 23:30:00,True,3,2026-07-29 23:30:00,131770.0,tp_executed,0.2556395165356572,1.5082731475603772,1.25263363102472,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-29 23:15:00::2026-07-29 23:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,8,False,1.2321305743807582,1.28346934831329,0,2026-07-29 23:30:00,True,1,2026-07-29 23:30:00,131770.0,tp_executed,-0.0256693869662658,1.2321305743807582,1.257799961347024,131550.0,131840.0,98.0,False,False,False
NI::NI_LONG_11571::2026-07-30 00:15:00::2026-07-30 00:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,4,False,0.1548069755052829,0.3612162761789935,0,2026-07-30 00:30:00,True,1,2026-07-30 00:30:00,131490.0,tp_executed,-0.3870174387632073,0.1548069755052829,0.5418244142684903,131550.0,131840.0,106.0,False,False,False
NI::NI_LONG_11571::2026-07-30 00:45:00::2026-07-30 00:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,1,2,False,0.2335481062082793,1.3493890580922805,1,2026-07-30 09:15:00,True,2,2026-07-30 09:15:00,131430.0,tp_executed,-0.1556987374721862,0.2335481062082793,0.38924684368046547,131550.0,131840.0,106.0,False,False,False
NI::NI_LONG_11571::2026-07-30 14:00:00::2026-07-30 14:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,1,False,0.02544845174691651,0.5344174866852468,0,2026-07-30 14:15:00,True,1,2026-07-30 14:15:00,130830.0,tp_executed,1.2215256838519926,0.07634535524074954,-1.145180328611243,130810.0,130810.0,21.0,True,False,False
NI::NI_LONG_11571::2026-07-30 14:30:00::2026-07-30 14:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,1,False,0.15287635901991897,0.22931453852987846,0,2026-07-30 14:45:00,True,1,2026-07-30 14:45:00,131130.0,tp_executed,0.50958786339973,0.1273969658499325,-0.38219089754979746,131160.0,131220.0,52.0,True,False,False
NI::NI_LONG_11571::2026-07-30 21:30:00::2026-07-30 21:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,1,False,0.5089419400408632,0.788860007063338,0,2026-07-30 21:45:00,True,1,2026-07-30 21:45:00,131460.0,tp_executed,1.0433309770837695,0.48349484303882007,-0.5598361340449495,131550.0,131840.0,108.0,True,False,False
NI::NI_LONG_11571::2026-07-30 22:45:00::2026-07-30 22:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,9,-1,False,0.4297166474815392,1.5924793406668805,9,2026-07-31 09:15:00,True,10,2026-07-31 09:15:00,132510.0,tp_executed,-1.643034240370591,0.4549940973333944,2.0980283377039854,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-30 23:00:00::2026-07-30 23:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,8,-1,False,0.6838360504757354,1.8488900623973588,8,2026-07-31 09:15:00,True,9,2026-07-31 09:15:00,132510.0,tp_executed,-1.3929993620802017,0.7091633116044663,2.102162673684668,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-30 23:15:00::2026-07-30 23:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,5,False,0.22827730723894457,0.35509803348280267,0,2026-07-30 23:30:00,True,1,2026-07-30 23:30:00,132200.0,tp_executed,-1.1160223909459512,0.20291316199017295,1.3189355529361242,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11571::2026-07-30 23:30:00::2026-07-30 23:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,6,-1,False,0.7625127655689009,1.9316990061078823,6,2026-07-31 09:15:00,True,7,2026-07-31 09:15:00,132510.0,tp_executed,-1.3216887936527615,0.7879298577545308,2.1096186514072923,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-30 23:45:00::2026-07-30 23:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,5,-1,False,0.6120593191218121,1.7851730141052855,5,2026-07-31 09:15:00,True,6,2026-07-31 09:15:00,132510.0,tp_executed,-1.4791433545443793,0.6375617907518877,2.116705145296267,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-31 00:00:00::2026-07-31 00:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,2,False,0.12795634770125544,0.281503964942762,0,2026-07-31 00:15:00,True,1,2026-07-31 00:15:00,132250.0,tp_executed,-1.2795634770125546,0.17913888678175763,1.4587023637943122,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11571::2026-07-31 00:15:00::2026-07-31 00:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,3,-1,False,0.6420884284562871,1.8235311368158553,3,2026-07-31 09:15:00,True,4,2026-07-31 09:15:00,132510.0,tp_executed,-1.4639616168803347,0.6677719655945386,2.1317335824748733,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-31 00:30:00::2026-07-31 00:30:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,2,-1,False,0.6445662965302634,1.8305682821459481,2,2026-07-31 09:15:00,True,3,2026-07-31 09:15:00,132510.0,tp_executed,-1.4696111560890006,0.670348948391474,2.1399601044804744,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-31 00:45:00::2026-07-31 00:45:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,1,-1,False,0.5694784265186893,1.7602060456032214,1,2026-07-31 09:15:00,True,2,2026-07-31 09:15:00,132510.0,tp_executed,-1.553122981414607,0.595363809542266,2.148486790956873,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-31 01:00:00::2026-07-31 09:00:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,-1,False,0.38952255228271415,1.5840583792830376,0,2026-07-31 09:15:00,True,1,2026-07-31 09:15:00,132510.0,tp_executed,-1.7398674001961232,0.4154907224348951,2.1553581226310183,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11571::2026-07-31 09:15:00::2026-07-31 09:15:00,NI,NI::NI_LONG_11571,A9,LONG,td1,1,0,-1,False,0.18103695637669207,1.00863447124157,0,2026-07-31 09:30:00,True,1,2026-07-31 09:30:00,132570.0,tp_executed,-2.1465810541807775,0.15517453403716464,2.301755588217942,132770.0,132770.0,22.0,False,False,False
NI::NI_LONG_11690::2026-07-31 09:45:00::2026-07-31 09:45:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,-1,False,0.5659274099429834,0.797443168556022,0,2026-07-31 10:00:00,True,1,2026-07-31 10:00:00,132140.0,tp_executed,-0.5916513831222099,0.5916513831222099,1.1833027662444198,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11690::2026-07-31 10:15:00::2026-07-31 10:30:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,-1,False,0.3348731226215797,0.9273409549520669,0,2026-07-31 10:45:00,True,1,2026-07-31 10:45:00,132150.0,tp_executed,-0.8243030710685039,0.3863920645633612,1.2106951356318651,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11690::2026-07-31 11:00:00::2026-07-31 11:00:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,2,-1,False,0.20601333976780917,1.030066698839046,2,2026-07-31 13:45:00,True,3,2026-07-31 13:45:00,131990.0,tp_executed,-0.5665366843614752,0.23176500723878532,0.7983016916002605,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11690::2026-07-31 11:15:00::2026-07-31 11:15:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,1,-1,False,0.7979762368572761,1.6216936426454323,1,2026-07-31 13:45:00,True,2,2026-07-31 13:45:00,131990.0,tp_executed,0.02574116893087988,0.8237174057881561,0.7979762368572763,132210.0,132260.0,52.0,False,False,False
NI::NI_LONG_11690::2026-07-31 21:45:00::2026-07-31 21:45:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,10,-1,False,0.44145976817825633,0.5972690981235232,10,2026-08-01 00:30:00,True,11,2026-08-01 00:30:00,131800.0,tp_executed,-5.713008764659788,0.44145976817825633,6.154468532838044,131770.0,131860.0,89.0,False,False,False
NI::NI_LONG_11690::2026-07-31 22:00:00::2026-07-31 22:00:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,9,-1,False,0.7797055668425652,0.9356466802110783,9,2026-08-01 00:30:00,True,10,2026-08-01 00:30:00,131800.0,tp_executed,-5.3799684112137,0.7797055668425652,6.159673978056265,131770.0,131860.0,89.0,False,False,False
NI::NI_LONG_11690::2026-07-31 22:30:00::2026-07-31 22:30:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,7,-1,False,1.0944265031448415,1.2507731464512475,7,2026-08-01 00:30:00,True,8,2026-08-01 00:30:00,131800.0,tp_executed,-5.081265907458192,1.0944265031448415,6.175692410603034,131770.0,131860.0,89.0,False,False,False
NI::NI_LONG_11690::2026-08-03 13:45:00::2026-08-03 13:45:00,NI,NI::NI_LONG_11690,A9,SHORT,td1,0,0,-1,False,0.2865007178084839,0.494864876214654,0,2026-08-03 14:00:00,True,1,2026-08-03 14:00:00,129590.0,tp_executed,0.7032290346208242,0.2865007178084839,-0.4167283168123403,129300.0,129560.0,53.0,True,False,False
NI::NI_LONG_11690::2026-08-04 00:45:00::2026-08-04 00:45:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,1,False,0.6017865192147881,0.7849389381062454,0,2026-08-04 01:00:00,True,1,2026-08-04 09:00:00,132000.0,tp_executed,1.5698778762124908,0.3401402065127063,-1.2297376696997844,131990.0,132260.0,134.0,False,False,False
NI::NI_LONG_11690::2026-08-04 01:00:00::2026-08-04 09:00:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,1,4,False,1.8560424325269067,2.1697397450666656,1,2026-08-04 09:30:00,True,2,2026-08-04 09:30:00,132690.0,tp_executed,1.228647807447389,1.8037595471036136,0.5751117396562246,132770.0,132960.0,66.0,False,False,False
NI::NI_LONG_11690::2026-08-04 09:15:00::2026-08-04 09:15:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,3,False,0.9066848124653619,1.2175481767392002,0,2026-08-04 09:30:00,True,1,2026-08-04 09:30:00,132690.0,tp_executed,0.2849580839176852,0.8548742517530555,0.5699161678353704,132770.0,132960.0,66.0,False,False,False
NI::NI_LONG_11690::2026-08-04 09:30:00::2026-08-04 09:30:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,2,False,0.43905913722747114,1.3171774116824133,0,2026-08-04 09:45:00,True,1,2026-08-04 09:45:00,132870.0,tp_executed,-0.5681941775884921,0.4648861452996753,1.0330803228881673,132770.0,132960.0,66.0,False,False,False
NI::NI_LONG_11690::2026-08-04 09:45:00::2026-08-04 09:45:00,NI,NI::NI_LONG_11690,A9,LONG,td1,1,0,1,False,0.18038651277127674,0.6957765492606388,0,2026-08-04 10:00:00,True,1,2026-08-04 10:00:00,132930.0,tp_executed,-1.0307800729787242,0.15461701094680863,1.1853970839255328,132770.0,132960.0,66.0,False,False,False
NI::NI_LONG_9864::2026-05-11 09:30:00::2026-05-11 09:30:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,5,-1,False,1.5996141251906755,1.9373104405087072,5,2026-05-11 11:15:00,True,6,2026-05-11 11:15:00,148420.0,tp_executed,0.21328188335875675,1.6351611057504685,1.4218792223917118,148420.0,148550.0,50.0,False,False,False
NI::NI_LONG_9864::2026-05-11 09:45:00::2026-05-11 09:45:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,4,-1,False,1.2091629370625512,1.5470172871241463,4,2026-05-11 11:15:00,True,5,2026-05-11 11:15:00,148420.0,tp_executed,-0.17781807897978694,1.2447265528585085,1.4225446318382955,148420.0,148550.0,50.0,False,False,False
NI::NI_LONG_9864::2026-05-11 10:00:00::2026-05-11 10:00:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,3,-1,False,0.515408354185936,0.8530896896870664,3,2026-05-11 11:15:00,True,4,2026-05-11 11:15:00,148420.0,tp_executed,-0.8708623915555469,0.550953757922897,1.421816149478444,148420.0,148550.0,50.0,False,False,False
NI::NI_LONG_9864::2026-05-11 15:00:00::2026-05-11 21:00:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,9,16,False,0.5566212988533582,1.0773315461677901,9,2026-05-11 23:30:00,True,10,2026-05-11 23:30:00,148500.0,tp_executed,-5.243013524683246,0.5386657730838951,5.781679297767141,148420.0,148550.0,50.0,False,False,False
NI::NI_LONG_9864::2026-05-11 21:30:00::2026-05-11 21:30:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,7,14,False,2.3233070312434574,2.841583215136229,7,2026-05-11 23:30:00,True,8,2026-05-11 23:30:00,148500.0,tp_executed,-3.449217361769133,2.3054354386954308,5.754652800464564,148420.0,148550.0,50.0,False,False,False
NI::NI_LONG_9864::2026-05-11 21:45:00::2026-05-11 21:45:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,6,13,False,2.1854028106246486,2.7048838065928025,6,2026-05-11 23:30:00,True,7,2026-05-11 23:30:00,148500.0,tp_executed,-3.600540696193068,2.167489672832643,5.768030369025711,148420.0,148590.0,76.0,False,False,False
NI::NI_LONG_9864::2026-05-11 22:00:00::2026-05-11 22:00:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,5,12,False,2.403767497936298,2.923985837041915,5,2026-05-11 23:30:00,True,6,2026-05-11 23:30:00,148500.0,tp_executed,-3.3903884858952265,2.3858289345188632,5.77621742041409,148420.0,148590.0,76.0,False,False,False
NI::NI_LONG_9864::2026-05-11 22:15:00::2026-05-11 22:15:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,4,11,False,1.9408021233450543,2.4619434342432633,4,2026-05-11 23:30:00,True,5,2026-05-11 23:30:00,148500.0,tp_executed,-3.863633856659136,1.9228317333140816,5.786465589973218,148420.0,148590.0,76.0,False,False,False
NI::NI_LONG_9864::2026-05-11 22:30:00::2026-05-11 22:30:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,3,10,False,2.160260375721704,2.6823232998544495,3,2026-05-11 23:30:00,True,4,2026-05-11 23:30:00,148500.0,tp_executed,-3.6544404689292165,2.1422582059240236,5.79669867485324,148420.0,148590.0,76.0,False,False,False
NI::NI_LONG_9864::2026-05-11 22:45:00::2026-05-11 22:45:00,NI,NI::NI_LONG_9864,A9,LONG,td1,1,2,9,False,2.0223500317461856,2.5459942363947516,2,2026-05-11 23:30:00,True,3,2026-05-11 23:30:00,148500.0,tp_executed,-3.8099630062361176,2.0042933350341663,5.8142563412702835,148420.0,148590.0,76.0,False,False,False
