symbol,liquidity_id,contact_number,risk_ATR,rr_direction_frozen,rr_direction_recon,long_R_lower_frozen,long_R_lower_recon,short_R_upper_frozen,short_R_upper_recon,match
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-09 21:00:00|17805.0,1,3.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,3.2122,3.2122,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,1.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,9.6365,9.6365,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,1.5,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,6.4243,6.4243,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,2.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,4.8182,4.8182,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|17805.0,1,3.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,3.2122,3.2122,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,1.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,9.6365,9.6365,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,1.5,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,6.4243,6.4243,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,2.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,4.8182,4.8182,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|17805.0,1,3.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,3.2122,3.2122,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,1.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,9.6365,9.6365,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,1.5,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,6.4243,6.4243,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,2.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,4.8182,4.8182,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-09 02:30:00|17805.0,1,3.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,3.2122,3.2122,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 10:30:00|16874.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-05 09:00:00|16875.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-05 09:00:00|16875.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-25 21:00:00|16761.001953125,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-25 09:00:00|16761.001953125,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-25 10:40:00|16761.001953125,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|15m|2026-01-06 11:30:00|16875.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 21:00:00|16323.0009765625,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-23 10:30:00|16233.0009765625,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|CONFIRMED_SWING_LOW|5m|2026-01-05 14:20:00|16875.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 09:00:00|16875.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 09:00:00|16404.001953125,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,0.25,LONG_DOMINATES,LONG_DOMINATES,9.4704,9.4704,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,0.5,LONG_DOMINATES,LONG_DOMINATES,4.7352,4.7352,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,0.75,LONG_DOMINATES,LONG_DOMINATES,3.1568,3.1568,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,1.0,LONG_DOMINATES,LONG_DOMINATES,2.3676,2.3676,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,1.5,LONG_DOMINATES,LONG_DOMINATES,1.5784,1.5784,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,2.0,LONG_DOMINATES,LONG_DOMINATES,1.1838,1.1838,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|16404.001953125,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.5034,3.5034,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,1.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,1.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,2.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-19 21:00:00|17701.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.4369,3.4369,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,1.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,1.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,2.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-19 21:00:00|17701.0,1,3.0,LONG_DOMINATES,LONG_DOMINATES,3.4369,3.4369,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,0.75,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,1.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,1.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,2.0,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 09:00:00|17710.0,1,3.0,SHORT_DOMINATES,SHORT_DOMINATES,0.0,0.0,5.7734,5.7734,True
AG,AG|CANONICAL_EQL|5m|2026-03-20 11:00:00|18266.0,1,0.25,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
AG,AG|CANONICAL_EQL|5m|2026-03-20 11:00:00|18266.0,1,0.5,TRADEOFF_OR_OVERLAP,TRADEOFF_OR_OVERLAP,0.0,0.0,0.0,0.0,True
