datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi,contract,adj_factor
2026-01-21 01:00:00,1768928400000000000,KQ.m@SHFE.ag,15m,22611.94,22611.94,22489.12,22567.72,14443.0,300100.0,300368.0,SHFE.ag2604,0.98257234
2026-01-21 01:15:00,1768929300000000000,KQ.m@SHFE.ag,15m,22567.72,22629.62,22536.28,22619.8,6617.0,300368.0,299736.0,SHFE.ag2604,0.98257234
2026-01-21 01:30:00,1768930200000000000,KQ.m@SHFE.ag,15m,22619.8,22654.19,22589.34,22622.75,6952.0,299736.0,299836.0,SHFE.ag2604,0.98257234
2026-01-21 01:45:00,1768931100000000000,KQ.m@SHFE.ag,15m,22622.75,22648.29,22595.23,22632.57,4413.0,299836.0,299595.0,SHFE.ag2604,0.98257234
2026-01-21 02:00:00,1768932000000000000,KQ.m@SHFE.ag,15m,22632.57,22691.53,22623.73,22687.6,6818.0,299595.0,298904.0,SHFE.ag2604,0.98257234
2026-01-21 02:15:00,1768932900000000000,KQ.m@SHFE.ag,15m,22687.6,22712.16,22608.99,22625.69,7747.0,298904.0,297601.0,SHFE.ag2604,0.98257234
2026-01-21 09:00:00,1768957200000000000,KQ.m@SHFE.ag,15m,22784.87,22804.52,22481.26,22605.06,45805.0,297601.0,297608.0,SHFE.ag2604,0.98257234
2026-01-21 09:15:00,1768958100000000000,KQ.m@SHFE.ag,15m,22605.06,22632.57,22432.13,22491.08,22816.0,297608.0,298419.0,SHFE.ag2604,0.98257234
2026-01-21 09:30:00,1768959000000000000,KQ.m@SHFE.ag,15m,22491.08,22503.85,22243.47,22466.52,36091.0,298419.0,299789.0,SHFE.ag2604,0.98257234
2026-01-21 09:45:00,1768959900000000000,KQ.m@SHFE.ag,15m,22466.52,22542.17,22435.07,22481.26,18325.0,299789.0,299400.0,SHFE.ag2604,0.98257234
2026-01-21 10:00:00,1768960800000000000,KQ.m@SHFE.ag,15m,22481.26,22530.38,22393.81,22466.52,15703.0,299400.0,298902.0,SHFE.ag2604,0.98257234
2026-01-21 10:30:00,1768962600000000000,KQ.m@SHFE.ag,15m,22393.81,22535.3,22363.35,22414.44,17983.0,298902.0,299240.0,SHFE.ag2604,0.98257234
2026-01-21 10:45:00,1768963500000000000,KQ.m@SHFE.ag,15m,22414.44,22530.38,22392.82,22518.59,11874.0,299240.0,299760.0,SHFE.ag2604,0.98257234
2026-01-21 11:00:00,1768964400000000000,KQ.m@SHFE.ag,15m,22518.59,22572.63,22442.93,22458.66,16668.0,299760.0,298736.0,SHFE.ag2604,0.98257234
2026-01-21 11:15:00,1768965300000000000,KQ.m@SHFE.ag,15m,22458.66,22522.52,22437.04,22472.41,12870.0,298736.0,298260.0,SHFE.ag2604,0.98257234
2026-01-21 13:30:00,1768973400000000000,KQ.m@SHFE.ag,15m,22587.37,22666.96,22476.34,22608.99,28795.0,298260.0,298332.0,SHFE.ag2604,0.98257234
2026-01-21 13:45:00,1768974300000000000,KQ.m@SHFE.ag,15m,22608.99,22854.63,22604.08,22783.89,31400.0,298332.0,300586.0,SHFE.ag2604,0.98257234
2026-01-21 14:00:00,1768975200000000000,KQ.m@SHFE.ag,15m,22783.89,22850.7,22757.36,22801.57,17894.0,300586.0,302135.0,SHFE.ag2604,0.98257234
2026-01-21 14:15:00,1768976100000000000,KQ.m@SHFE.ag,15m,22801.57,22864.46,22768.17,22802.56,14155.0,302135.0,303240.0,SHFE.ag2604,0.98257234
2026-01-21 14:30:00,1768977000000000000,KQ.m@SHFE.ag,15m,22802.56,22882.14,22711.18,22754.41,22132.0,303240.0,302298.0,SHFE.ag2604,0.98257234
2026-01-21 14:45:00,1768977900000000000,KQ.m@SHFE.ag,15m,22754.41,22793.71,22701.35,22727.88,19040.0,302298.0,301919.0,SHFE.ag2604,0.98257234
2026-01-21 21:00:00,1769000400000000000,KQ.m@SHFE.ag,15m,22620.78,22648.29,22503.85,22610.95,41532.0,301919.0,300070.0,SHFE.ag2604,0.98257234
2026-01-21 21:15:00,1769001300000000000,KQ.m@SHFE.ag,15m,22610.95,22631.59,22559.86,22599.16,14811.0,300070.0,299674.0,SHFE.ag2604,0.98257234
2026-01-21 21:30:00,1769002200000000000,KQ.m@SHFE.ag,15m,22599.16,22893.94,22594.25,22883.13,35564.0,299674.0,298741.0,SHFE.ag2604,0.98257234
2026-01-21 21:45:00,1769003100000000000,KQ.m@SHFE.ag,15m,22883.13,22972.54,22868.39,22931.27,43062.0,298741.0,300829.0,SHFE.ag2604,0.98257234
2026-01-21 22:00:00,1769004000000000000,KQ.m@SHFE.ag,15m,22931.27,22955.84,22688.58,22735.74,51423.0,300829.0,295648.0,SHFE.ag2604,0.98257234
2026-01-21 22:15:00,1769004900000000000,KQ.m@SHFE.ag,15m,22735.74,22802.56,22704.3,22775.04,24951.0,295648.0,296873.0,SHFE.ag2604,0.98257234
2026-01-21 22:30:00,1769005800000000000,KQ.m@SHFE.ag,15m,22775.04,22823.19,22665.98,22728.86,24265.0,296873.0,297059.0,SHFE.ag2604,0.98257234
2026-01-21 22:45:00,1769006700000000000,KQ.m@SHFE.ag,15m,22728.86,22734.76,22610.95,22687.6,27773.0,297059.0,297299.0,SHFE.ag2604,0.98257234
2026-01-21 23:00:00,1769007600000000000,KQ.m@SHFE.ag,15m,22687.6,22761.29,22660.08,22735.74,15115.0,297299.0,297622.0,SHFE.ag2604,0.98257234
2026-01-21 23:15:00,1769008500000000000,KQ.m@SHFE.ag,15m,22735.74,22746.55,22362.36,22498.94,57902.0,297622.0,298568.0,SHFE.ag2604,0.98257234
2026-01-21 23:30:00,1769009400000000000,KQ.m@SHFE.ag,15m,22498.94,22629.62,22481.26,22594.25,25488.0,298568.0,297600.0,SHFE.ag2604,0.98257234
2026-01-21 23:45:00,1769010300000000000,KQ.m@SHFE.ag,15m,22594.25,22708.23,22550.04,22657.14,18149.0,297600.0,297490.0,SHFE.ag2604,0.98257234
2026-01-22 00:00:00,1769011200000000000,KQ.m@SHFE.ag,15m,22657.14,22705.28,22621.76,22647.31,10857.0,297490.0,297423.0,SHFE.ag2604,0.98257234
2026-01-22 00:15:00,1769012100000000000,KQ.m@SHFE.ag,15m,22647.31,22698.4,22564.77,22628.64,14134.0,297423.0,296681.0,SHFE.ag2604,0.98257234
2026-01-22 00:30:00,1769013000000000000,KQ.m@SHFE.ag,15m,22628.64,22683.66,22614.88,22618.82,8424.0,296681.0,296518.0,SHFE.ag2604,0.98257234
2026-01-22 00:45:00,1769013900000000000,KQ.m@SHFE.ag,15m,22618.82,22666.96,22547.09,22603.09,8882.0,296518.0,296673.0,SHFE.ag2604,0.98257234
2026-01-22 01:00:00,1769014800000000000,KQ.m@SHFE.ag,15m,22603.09,22603.09,22496.98,22497.96,11012.0,296673.0,296698.0,SHFE.ag2604,0.98257234
2026-01-22 01:15:00,1769015700000000000,KQ.m@SHFE.ag,15m,22497.96,22561.83,22481.26,22549.05,9225.0,296698.0,296924.0,SHFE.ag2604,0.98257234
2026-01-22 01:30:00,1769016600000000000,KQ.m@SHFE.ag,15m,22549.05,22556.91,22456.69,22528.42,9261.0,296924.0,297503.0,SHFE.ag2604,0.98257234
2026-01-22 01:45:00,1769017500000000000,KQ.m@SHFE.ag,15m,22528.42,22616.85,22520.56,22608.99,7335.0,297503.0,297181.0,SHFE.ag2604,0.98257234
2026-01-22 02:00:00,1769018400000000000,KQ.m@SHFE.ag,15m,22608.99,22608.99,22537.26,22550.04,5705.0,297181.0,296839.0,SHFE.ag2604,0.98257234
2026-01-22 02:15:00,1769019300000000000,KQ.m@SHFE.ag,15m,22550.04,22557.9,22463.57,22538.24,8585.0,296839.0,295649.0,SHFE.ag2604,0.98257234
2026-01-22 09:00:00,1769043600000000000,KQ.m@SHFE.ag,15m,22276.88,22297.51,22019.45,22273.93,65674.0,295649.0,294607.0,SHFE.ag2604,0.98257234
2026-01-22 09:15:00,1769044500000000000,KQ.m@SHFE.ag,15m,22273.93,22369.24,22238.56,22291.62,20919.0,294607.0,294357.0,SHFE.ag2604,0.98257234
2026-01-22 09:30:00,1769045400000000000,KQ.m@SHFE.ag,15m,22291.62,22444.9,22283.76,22439.99,15952.0,294357.0,294819.0,SHFE.ag2604,0.98257234
2026-01-22 09:45:00,1769046300000000000,KQ.m@SHFE.ag,15m,22439.99,22442.93,22359.42,22364.33,9370.0,294819.0,294896.0,SHFE.ag2604,0.98257234
2026-01-22 10:00:00,1769047200000000000,KQ.m@SHFE.ag,15m,22364.33,22388.89,22304.39,22359.42,13897.0,294896.0,295514.0,SHFE.ag2604,0.98257234
2026-01-22 10:30:00,1769049000000000000,KQ.m@SHFE.ag,15m,22324.04,22353.52,22278.85,22329.94,11532.0,295514.0,296940.0,SHFE.ag2604,0.98257234
2026-01-22 10:45:00,1769049900000000000,KQ.m@SHFE.ag,15m,22329.94,22528.42,22329.94,22506.8,15238.0,296940.0,297009.0,SHFE.ag2604,0.98257234
2026-01-22 11:00:00,1769050800000000000,KQ.m@SHFE.ag,15m,22506.8,22637.48,22461.6,22635.52,17321.0,297009.0,297755.0,SHFE.ag2604,0.98257234
2026-01-22 11:15:00,1769051700000000000,KQ.m@SHFE.ag,15m,22635.52,22722.97,22558.88,22675.8,23523.0,297755.0,298570.0,SHFE.ag2604,0.98257234
2026-01-22 13:30:00,1769059800000000000,KQ.m@SHFE.ag,15m,22697.42,22785.85,22657.14,22730.83,21102.0,298570.0,300607.0,SHFE.ag2604,0.98257234
2026-01-22 13:45:00,1769060700000000000,KQ.m@SHFE.ag,15m,22730.83,22790.77,22729.85,22762.27,14894.0,300607.0,302559.0,SHFE.ag2604,0.98257234
2026-01-22 14:00:00,1769061600000000000,KQ.m@SHFE.ag,15m,22762.27,22893.94,22759.32,22836.95,23053.0,302559.0,304208.0,SHFE.ag2604,0.98257234
2026-01-22 14:15:00,1769062500000000000,KQ.m@SHFE.ag,15m,22836.95,22893.94,22824.17,22855.62,11026.0,304208.0,305898.0,SHFE.ag2604,0.98257234
2026-01-22 14:30:00,1769063400000000000,KQ.m@SHFE.ag,15m,22855.62,22940.12,22852.67,22909.66,16167.0,305898.0,308566.0,SHFE.ag2604,0.98257234
2026-01-22 14:45:00,1769064300000000000,KQ.m@SHFE.ag,15m,22909.66,22937.17,22854.63,22932.26,17250.0,308566.0,307790.0,SHFE.ag2604,0.98257234
2026-01-22 21:00:00,1769086800000000000,KQ.m@SHFE.ag,15m,22765.22,22860.53,22736.72,22821.23,34850.0,307790.0,305190.0,SHFE.ag2604,0.98257234
2026-01-22 21:15:00,1769087700000000000,KQ.m@SHFE.ag,15m,22821.23,22836.95,22730.83,22755.39,16077.0,305190.0,304174.0,SHFE.ag2604,0.98257234
2026-01-22 21:30:00,1769088600000000000,KQ.m@SHFE.ag,15m,22755.39,22806.49,22698.4,22731.81,23036.0,304174.0,302041.0,SHFE.ag2604,0.98257234
2026-01-22 21:45:00,1769089500000000000,KQ.m@SHFE.ag,15m,22731.81,22863.48,22710.19,22862.49,17509.0,302041.0,300933.0,SHFE.ag2604,0.98257234
2026-01-22 22:00:00,1769090400000000000,KQ.m@SHFE.ag,15m,22862.49,22903.76,22823.19,22851.68,16502.0,300933.0,300171.0,SHFE.ag2604,0.98257234
2026-01-22 22:15:00,1769091300000000000,KQ.m@SHFE.ag,15m,22851.68,22882.14,22830.07,22873.3,8101.0,300171.0,298917.0,SHFE.ag2604,0.98257234
2026-01-22 22:30:00,1769092200000000000,KQ.m@SHFE.ag,15m,22873.3,22986.3,22859.55,22962.72,26145.0,298917.0,298905.0,SHFE.ag2604,0.98257234
2026-01-22 22:45:00,1769093100000000000,KQ.m@SHFE.ag,15m,22962.72,23036.41,22946.99,22975.49,21575.0,298905.0,299605.0,SHFE.ag2604,0.98257234
2026-01-22 23:00:00,1769094000000000000,KQ.m@SHFE.ag,15m,22975.49,22987.28,22906.71,22977.45,17674.0,299605.0,298050.0,SHFE.ag2604,0.98257234
2026-01-22 23:15:00,1769094900000000000,KQ.m@SHFE.ag,15m,22977.45,23058.03,22938.15,23033.46,14671.0,298050.0,297264.0,SHFE.ag2604,0.98257234
2026-01-22 23:30:00,1769095800000000000,KQ.m@SHFE.ag,15m,23033.46,23362.62,23028.55,23323.32,34862.0,297264.0,298968.0,SHFE.ag2604,0.98257234
2026-01-22 23:45:00,1769096700000000000,KQ.m@SHFE.ag,15m,23323.32,23563.07,23279.1,23499.2,49299.0,298968.0,302025.0,SHFE.ag2604,0.98257234
2026-01-23 00:00:00,1769097600000000000,KQ.m@SHFE.ag,15m,23499.2,23542.43,23399.96,23447.12,23370.0,302025.0,304234.0,SHFE.ag2604,0.98257234
2026-01-23 00:15:00,1769098500000000000,KQ.m@SHFE.ag,15m,23447.12,23528.68,23425.51,23475.62,13757.0,304234.0,305279.0,SHFE.ag2604,0.98257234
2026-01-23 00:30:00,1769099400000000000,KQ.m@SHFE.ag,15m,23475.62,23509.03,23419.61,23477.58,11070.0,305279.0,305447.0,SHFE.ag2604,0.98257234
2026-01-23 00:45:00,1769100300000000000,KQ.m@SHFE.ag,15m,23477.58,23662.31,23471.69,23588.61,21489.0,305447.0,305417.0,SHFE.ag2604,0.98257234
2026-01-23 01:00:00,1769101200000000000,KQ.m@SHFE.ag,15m,23588.61,23648.55,23391.12,23542.43,22922.0,305417.0,306419.0,SHFE.ag2604,0.98257234
2026-01-23 01:15:00,1769102100000000000,KQ.m@SHFE.ag,15m,23542.43,23630.86,23508.04,23610.23,10121.0,306419.0,306195.0,SHFE.ag2604,0.98257234
2026-01-23 01:30:00,1769103000000000000,KQ.m@SHFE.ag,15m,23610.23,23762.53,23601.39,23739.93,15812.0,306195.0,307084.0,SHFE.ag2604,0.98257234
2026-01-23 01:45:00,1769103900000000000,KQ.m@SHFE.ag,15m,23739.93,23849.98,23737.97,23817.55,14517.0,307084.0,307765.0,SHFE.ag2604,0.98257234
2026-01-23 02:00:00,1769104800000000000,KQ.m@SHFE.ag,15m,23817.55,23953.15,23741.9,23867.66,18446.0,307765.0,307390.0,SHFE.ag2604,0.98257234
2026-01-23 02:15:00,1769105700000000000,KQ.m@SHFE.ag,15m,23867.66,23945.29,23864.72,23891.25,11942.0,307390.0,305539.0,SHFE.ag2604,0.98257234
2026-01-23 09:00:00,1769130000000000000,KQ.m@SHFE.ag,15m,24131.98,24268.55,24021.93,24157.52,58770.0,305539.0,308665.0,SHFE.ag2604,0.98257234
2026-01-23 09:15:00,1769130900000000000,KQ.m@SHFE.ag,15m,24157.52,24327.51,24109.38,24262.66,27712.0,308665.0,310811.0,SHFE.ag2604,0.98257234
2026-01-23 09:30:00,1769131800000000000,KQ.m@SHFE.ag,15m,24262.66,24485.7,24261.68,24452.3,28092.0,310811.0,312768.0,SHFE.ag2604,0.98257234
2026-01-23 09:45:00,1769132700000000000,KQ.m@SHFE.ag,15m,24452.3,24515.18,24341.26,24385.48,26001.0,312768.0,311536.0,SHFE.ag2604,0.98257234
2026-01-23 10:00:00,1769133600000000000,KQ.m@SHFE.ag,15m,24385.48,24454.26,24348.14,24369.76,14874.0,311536.0,311414.0,SHFE.ag2604,0.98257234
2026-01-23 10:30:00,1769135400000000000,KQ.m@SHFE.ag,15m,24364.85,24420.85,24317.68,24404.15,11514.0,311414.0,312606.0,SHFE.ag2604,0.98257234
2026-01-23 10:45:00,1769136300000000000,KQ.m@SHFE.ag,15m,24404.15,24505.35,24372.71,24391.38,12881.0,312606.0,312237.0,SHFE.ag2604,0.98257234
2026-01-23 11:00:00,1769137200000000000,KQ.m@SHFE.ag,15m,24391.38,24475.88,24384.5,24392.36,9063.0,312237.0,312365.0,SHFE.ag2604,0.98257234
2026-01-23 11:15:00,1769138100000000000,KQ.m@SHFE.ag,15m,24392.36,24406.11,24292.14,24357.97,17588.0,312365.0,311403.0,SHFE.ag2604,0.98257234
2026-01-23 13:30:00,1769146200000000000,KQ.m@SHFE.ag,15m,24364.85,24613.44,24358.95,24553.5,24773.0,311403.0,312224.0,SHFE.ag2604,0.98257234
2026-01-23 13:45:00,1769147100000000000,KQ.m@SHFE.ag,15m,24553.5,24607.54,24516.16,24540.73,14486.0,312224.0,314466.0,SHFE.ag2604,0.98257234
2026-01-23 14:00:00,1769148000000000000,KQ.m@SHFE.ag,15m,24540.73,24569.22,24393.34,24468.02,19235.0,314466.0,315605.0,SHFE.ag2604,0.98257234
2026-01-23 14:15:00,1769148900000000000,KQ.m@SHFE.ag,15m,24468.02,24520.09,24434.61,24435.59,10617.0,315605.0,316545.0,SHFE.ag2604,0.98257234
2026-01-23 14:30:00,1769149800000000000,KQ.m@SHFE.ag,15m,24435.59,24490.62,24368.78,24476.86,15954.0,316545.0,316429.0,SHFE.ag2604,0.98257234
2026-01-23 14:45:00,1769150700000000000,KQ.m@SHFE.ag,15m,24476.86,24565.29,24475.88,24529.92,18405.0,316429.0,316349.0,SHFE.ag2604,0.98257234
2026-01-23 21:00:00,1769173200000000000,KQ.m@SHFE.ag,15m,24783.42,24884.63,24623.26,24849.25,51443.0,316349.0,318240.0,SHFE.ag2604,0.98257234
2026-01-23 21:15:00,1769174100000000000,KQ.m@SHFE.ag,15m,24849.25,24854.17,24525.01,24634.07,35362.0,318240.0,316401.0,SHFE.ag2604,0.98257234
2026-01-23 21:30:00,1769175000000000000,KQ.m@SHFE.ag,15m,24634.07,24704.82,24446.4,24642.91,30515.0,316401.0,314911.0,SHFE.ag2604,0.98257234
2026-01-23 21:45:00,1769175900000000000,KQ.m@SHFE.ag,15m,24642.91,24777.53,24642.91,24758.86,21387.0,314911.0,314350.0,SHFE.ag2604,0.98257234
2026-01-23 22:00:00,1769176800000000000,KQ.m@SHFE.ag,15m,24758.86,24829.6,24683.2,24808.97,17411.0,314350.0,314211.0,SHFE.ag2604,0.98257234
2026-01-23 22:15:00,1769177700000000000,KQ.m@SHFE.ag,15m,24808.97,24812.9,24732.33,24760.82,12117.0,314211.0,313988.0,SHFE.ag2604,0.98257234
2026-01-23 22:30:00,1769178600000000000,KQ.m@SHFE.ag,15m,24760.82,24790.3,24637.02,24769.67,22443.0,313988.0,315439.0,SHFE.ag2604,0.98257234
2026-01-23 22:45:00,1769179500000000000,KQ.m@SHFE.ag,15m,24769.67,24801.11,24719.55,24731.35,11347.0,315439.0,316126.0,SHFE.ag2604,0.98257234
2026-01-23 23:00:00,1769180400000000000,KQ.m@SHFE.ag,15m,24731.35,24943.58,24686.15,24924.91,27400.0,316126.0,317550.0,SHFE.ag2604,0.98257234
2026-01-23 23:15:00,1769181300000000000,KQ.m@SHFE.ag,15m,24924.91,24932.77,24760.82,24830.59,26453.0,317550.0,318389.0,SHFE.ag2604,0.98257234
2026-01-23 23:30:00,1769182200000000000,KQ.m@SHFE.ag,15m,24830.59,24987.8,24821.74,24938.67,14005.0,318389.0,319096.0,SHFE.ag2604,0.98257234
2026-01-23 23:45:00,1769183100000000000,KQ.m@SHFE.ag,15m,24938.67,25050.68,24888.56,24947.51,25436.0,319096.0,321295.0,SHFE.ag2604,0.98257234
2026-01-24 00:00:00,1769184000000000000,KQ.m@SHFE.ag,15m,24947.51,25075.25,24947.51,25049.7,14435.0,321295.0,321365.0,SHFE.ag2604,0.98257234
2026-01-24 00:15:00,1769184900000000000,KQ.m@SHFE.ag,15m,25049.7,25290.43,25040.86,25259.97,25872.0,321365.0,322723.0,SHFE.ag2604,0.98257234
2026-01-24 00:30:00,1769185800000000000,KQ.m@SHFE.ag,15m,25751.73,25826.86,25673.59,25728.69,25077.0,322723.0,324249.0,SHFE.ag2611,1.00170093
2026-01-24 00:45:00,1769186700000000000,KQ.m@SHFE.ag,15m,25237.37,25257.02,25034.96,25220.67,21341.0,324249.0,324899.0,SHFE.ag2604,0.98257234
2026-01-24 01:00:00,1769187600000000000,KQ.m@SHFE.ag,15m,25220.67,25271.76,25165.64,25253.09,10556.0,324899.0,325192.0,SHFE.ag2604,0.98257234
2026-01-24 01:15:00,1769188500000000000,KQ.m@SHFE.ag,15m,25253.09,25387.7,25239.34,25294.36,13945.0,325192.0,324955.0,SHFE.ag2604,0.98257234
2026-01-24 01:30:00,1769189400000000000,KQ.m@SHFE.ag,15m,25743.0,25810.0,25742.0,25760.0,8147.0,324955.0,324452.0,SHFE.ag2610,1.0
2026-01-24 01:45:00,1769190300000000000,KQ.m@SHFE.ag,15m,25311.06,25361.17,25188.24,25247.2,14060.0,324452.0,323344.0,SHFE.ag2604,0.98257234
2026-01-24 02:00:00,1769191200000000000,KQ.m@SHFE.ag,15m,25247.2,25311.06,25229.51,25235.41,9512.0,323344.0,321946.0,SHFE.ag2604,0.98257234
2026-01-24 02:15:00,1769192100000000000,KQ.m@SHFE.ag,15m,25235.41,25263.9,25167.61,25202.98,12534.0,321946.0,319204.0,SHFE.ag2604,0.98257234
2026-01-26 09:00:00,1769389200000000000,KQ.m@SHFE.ag,15m,26513.73,27734.09,26214.05,26952.94,111122.0,319204.0,319601.0,SHFE.ag2604,0.98257234
2026-01-26 09:15:00,1769390100000000000,KQ.m@SHFE.ag,15m,26952.94,27085.59,26857.63,27040.39,44387.0,319601.0,318787.0,SHFE.ag2604,0.98257234
2026-01-26 09:30:00,1769391000000000000,KQ.m@SHFE.ag,15m,27520.0,27651.0,27359.0,27482.0,29582.0,318787.0,318260.0,SHFE.ag2610,1.0
2026-01-26 09:45:00,1769391900000000000,KQ.m@SHFE.ag,15m,27003.05,27020.74,26673.89,26859.6,30833.0,318260.0,316907.0,SHFE.ag2604,0.98257234
2026-01-26 10:00:00,1769392800000000000,KQ.m@SHFE.ag,15m,26859.6,26871.39,26608.06,26804.57,31094.0,316907.0,316738.0,SHFE.ag2604,0.98257234
2026-01-26 10:30:00,1769394600000000000,KQ.m@SHFE.ag,15m,26873.35,27106.22,26838.96,27058.08,23576.0,316738.0,317467.0,SHFE.ag2604,0.98257234
2026-01-26 10:45:00,1769395500000000000,KQ.m@SHFE.ag,15m,27699.2,27911.44,27664.0,27671.04,24286.0,317467.0,318326.0,SHFE.ag2607,1.00585383
2026-01-26 11:00:00,1769396400000000000,KQ.m@SHFE.ag,15m,27030.56,27065.94,26845.84,27036.46,21359.0,318326.0,317938.0,SHFE.ag2604,0.98257234
2026-01-26 11:15:00,1769397300000000000,KQ.m@SHFE.ag,15m,27036.46,27099.35,26971.61,27028.6,12233.0,317938.0,317682.0,SHFE.ag2604,0.98257234
2026-01-26 13:30:00,1769405400000000000,KQ.m@SHFE.ag,15m,26824.22,26888.09,26283.81,26574.65,69096.0,317682.0,318618.0,SHFE.ag2604,0.98257234
2026-01-26 13:45:00,1769406300000000000,KQ.m@SHFE.ag,15m,26574.65,26846.82,26531.42,26837.0,32380.0,318618.0,321132.0,SHFE.ag2604,0.98257234
2026-01-26 14:00:00,1769407200000000000,KQ.m@SHFE.ag,15m,26837.0,26843.88,26678.8,26733.83,16907.0,321132.0,323133.0,SHFE.ag2604,0.98257234
2026-01-26 14:15:00,1769408100000000000,KQ.m@SHFE.ag,15m,26733.83,26795.73,26640.48,26724.98,15358.0,323133.0,324204.0,SHFE.ag2604,0.98257234
2026-01-26 14:30:00,1769409000000000000,KQ.m@SHFE.ag,15m,26724.98,26841.91,26689.61,26782.96,18974.0,324204.0,323396.0,SHFE.ag2604,0.98257234
2026-01-26 14:45:00,1769409900000000000,KQ.m@SHFE.ag,15m,26782.96,27030.56,26706.32,26732.85,33915.0,323396.0,322579.0,SHFE.ag2604,0.98257234
2026-01-26 21:00:00,1769432400000000000,KQ.m@SHFE.ag,15m,26922.48,27358.74,26824.22,27314.53,69920.0,322579.0,323333.0,SHFE.ag2604,0.98257234
2026-01-26 21:15:00,1769433300000000000,KQ.m@SHFE.ag,15m,27314.53,27472.72,27199.57,27235.92,42899.0,323333.0,322421.0,SHFE.ag2604,0.98257234
2026-01-26 21:30:00,1769434200000000000,KQ.m@SHFE.ag,15m,27235.92,27264.42,27008.95,27223.15,36808.0,322421.0,320831.0,SHFE.ag2604,0.98257234
2026-01-26 21:45:00,1769435100000000000,KQ.m@SHFE.ag,15m,27223.15,27243.78,27092.47,27100.33,17748.0,320831.0,320564.0,SHFE.ag2604,0.98257234
2026-01-26 22:00:00,1769436000000000000,KQ.m@SHFE.ag,15m,27627.91,27818.24,27569.81,27791.19,22913.0,320564.0,318446.0,SHFE.ag2611,1.00170093
2026-01-26 22:15:00,1769436900000000000,KQ.m@SHFE.ag,15m,27260.49,27400.01,27189.74,27308.63,19230.0,318446.0,317058.0,SHFE.ag2604,0.98257234
2026-01-26 22:30:00,1769437800000000000,KQ.m@SHFE.ag,15m,27308.63,27539.54,27286.03,27445.21,29497.0,317058.0,316348.0,SHFE.ag2604,0.98257234
2026-01-26 22:45:00,1769438700000000000,KQ.m@SHFE.ag,15m,27445.21,27765.53,27419.66,27711.49,28715.0,316348.0,316248.0,SHFE.ag2604,0.98257234
2026-01-26 23:00:00,1769439600000000000,KQ.m@SHFE.ag,15m,27711.49,27972.85,27585.72,27929.62,39419.0,316248.0,317171.0,SHFE.ag2604,0.98257234
2026-01-26 23:15:00,1769440500000000000,KQ.m@SHFE.ag,15m,28522.06,28615.38,28371.55,28535.1,28890.0,317171.0,317473.0,SHFE.ag2609,1.00341461
2026-01-26 23:30:00,1769441400000000000,KQ.m@SHFE.ag,15m,27942.39,27962.04,27739.0,27814.66,25010.0,317473.0,317030.0,SHFE.ag2604,0.98257234
2026-01-26 23:45:00,1769442300000000000,KQ.m@SHFE.ag,15m,27814.66,27975.8,27804.83,27915.86,15432.0,317030.0,316528.0,SHFE.ag2604,0.98257234
2026-01-27 00:00:00,1769443200000000000,KQ.m@SHFE.ag,15m,27915.86,28344.26,27893.26,28303.98,30946.0,316528.0,316608.0,SHFE.ag2604,0.98257234
2026-01-27 00:15:00,1769444100000000000,KQ.m@SHFE.ag,15m,28303.98,28433.68,28099.6,28189.02,27896.0,316608.0,317689.0,SHFE.ag2604,0.98257234
2026-01-27 00:30:00,1769445000000000000,KQ.m@SHFE.ag,15m,28189.02,28357.04,28183.12,28318.72,19411.0,317689.0,318318.0,SHFE.ag2604,0.98257234
2026-01-27 00:45:00,1769445900000000000,KQ.m@SHFE.ag,15m,28318.72,28985.88,28303.98,28787.4,40761.0,318318.0,318319.0,SHFE.ag2604,0.98257234
2026-01-27 01:00:00,1769446800000000000,KQ.m@SHFE.ag,15m,28787.4,29084.14,28652.79,29037.96,27334.0,318319.0,317982.0,SHFE.ag2604,0.98257234
2026-01-27 01:15:00,1769447700000000000,KQ.m@SHFE.ag,15m,29037.96,29407.41,28987.85,29217.77,39578.0,317982.0,316871.0,SHFE.ag2604,0.98257234
2026-01-27 01:30:00,1769448600000000000,KQ.m@SHFE.ag,15m,29217.77,29428.04,29140.15,29363.19,19908.0,316871.0,315854.0,SHFE.ag2604,0.98257234
2026-01-27 01:45:00,1769449500000000000,KQ.m@SHFE.ag,15m,29363.19,29441.8,29200.08,29391.69,18692.0,315854.0,313395.0,SHFE.ag2604,0.98257234
2026-01-27 02:00:00,1769450400000000000,KQ.m@SHFE.ag,15m,29391.69,29496.82,28568.29,28677.36,54963.0,313395.0,309171.0,SHFE.ag2604,0.98257234
2026-01-27 02:15:00,1769451300000000000,KQ.m@SHFE.ag,15m,28677.36,29039.93,28472.98,28499.51,34646.0,309171.0,306314.0,SHFE.ag2604,0.98257234
2026-01-27 09:00:00,1769475600000000000,KQ.m@SHFE.ag,15m,26903.81,27799.92,26529.45,27787.15,105014.0,306314.0,308105.0,SHFE.ag2604,0.98257234
2026-01-27 09:15:00,1769476500000000000,KQ.m@SHFE.ag,15m,27787.15,27983.66,27770.44,27861.82,33661.0,308105.0,311223.0,SHFE.ag2604,0.98257234
